program,faculty,campus,duration,eng_taught,type,url
Bachelor of Engineering (Honours) / Science,Engineering,主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-science
Bachelor of Science / Law,Law & Justice,主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-science-law
Bachelor of Economics / Law,Law & Justice,主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-economics-law
Bachelor of Criminology & Criminal Justice / Law,Law & Justice,主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-criminology-and-criminal-justice-law
Bachelor of Commerce / Law,Law & Justice,主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-commerce-law
Bachelor of Arts / Law,Law & Justice,主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-arts-law
Bachelor of Engineering (Honours) (Materials Science & Engineering) / Master of Biomedical Engineering,Science,主校区,5,TRUE,本硕连读,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-materials-science-and-engineering-master-of-biomedical-engineering
Bachelor of Economics / Science (Advanced Mathematics) (Honours),UNSW Business School,主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-economics-advanced-mathematics-honours
Bachelor of Science (Advanced Mathematics) (Honours) / Commerce,UNSW Business School,主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-advanced-mathematics-honours-commerce
Bachelor of Criminology & Criminal Justice/Bachelor of Psychology (Honours),Law & Justice,主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-criminology-and-criminal-justice-psychology-honours
Bachelor of Actuarial Studies / Science (Advanced Mathematics) (Honours),UNSW Business School,主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-actuarial-studies-advanced-mathematics-honours
Bachelor of Advanced Mathematics (Honours) / Computer Science,Science,主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-advanced-mathematics-honours-computer-science
