program,faculty,campus,duration,eng_taught,type,url
Romance Studies,"Faculty of Languages and Literatures",主校区,3,FALSE,单学位,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/romanistik-bachelor-hauptfach-3002.html
Chinese Studies,"Faculty for the Study of Culture",主校区,3,FALSE,单学位,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/sinologie-bachelor-hauptfach-3004.html
Scandinavian Studies,"Faculty of Languages and Literatures",主校区,3,FALSE,单学位,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/skandinavistik-bachelor-hauptfach-3007.html
Slavic Studies,"Faculty of Languages and Literatures",主校区,3,FALSE,单学位,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/slavistik-bachelor-hauptfach-3010.html
Sociology,Faculty of Social Sciences,主校区,3,FALSE,单学位,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/soziologie-bachelor-hauptfach-3013.html
Speech Therapy,Faculty of Psychology and Educational Sciences,主校区,3,FALSE,交叉学科（单学位）,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/sprachtherapie-bachelor-hauptfach-3017.html
Statistics and Data Science,"Faculty of Mathematics, Informatics and Statistics",主校区,3,FALSE,交叉学科（单学位）,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/statistik-und-data-science-bachelor-hauptfach-3019.html
Theatre Studies,Faculty of History and the Arts,主校区,3,FALSE,单学位,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/theaterwissenschaft-bachelor-hauptfach-3024.html
Economics,Faculty of Economics,主校区,3,FALSE,单学位,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/volkswirtschaftslehre-bachelor-hauptfach-3027.html
Business Education I,Faculty of Business Administration - Munich School of Management,主校区,3,FALSE,交叉学科（单学位）,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/wirtschaftspaedagogik-wirtschaftspaedagogik-i-bachelor-hauptfach-3031.html
Business Education with Integrated Elective Subject II,Faculty of Business Administration - Munich School of Management,主校区,3,FALSE,交叉学科（单学位）,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/wirtschaftspaedagogik-mit-integriertem-wahlfach-wirtschaftspaedagogik-ii-bachelor-hauptfach-3032.html
Mathematics and Economics,"Faculty of Mathematics, Informatics and Statistics",主校区,3,FALSE,交叉学科（单学位）,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/wirtschaftsmathematik-bachelor-hauptfach-3036.html
