program,"faculty",campus,duration,eng_taught,type,url
Mathematics / Business Management,"Faculty of Science + Faculty of Business, Economics and Law",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-mathematics-business-management-2473
Mathematics / Commerce,"Faculty of Science + Faculty of Business, Economics and Law",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-mathematics-commerce-2476
Mathematics / Computer Science,"Faculty of Science + Faculty of Engineering, Architecture and Information Technology",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-mathematics-computer-science-2577
Mathematics / Economics,"Faculty of Science + Faculty of Business, Economics and Law",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-mathematics-economics-2477
Mathematics / Education (Secondary),"Faculty of Science + Faculty of Humanities, Arts and Social Sciences",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-mathematics-education-secondary-2478
Mathematics / Master of Data Science,"Faculty of Science",主校区,4,TRUE,本硕连读,https://study.uq.edu.au/study-options/programs/bachelor-mathematics-master-data-science-2567
Mathematics / Science,"Faculty of Science",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-mathematics-science-2480
Music / Arts,"Faculty of Humanities, Arts and Social Sciences",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-music-arts-2537
Music / Business Management,"Faculty of Humanities, Arts and Social Sciences + Faculty of Business, Economics and Law",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-music-business-management-2549
Music / Education (Secondary),"Faculty of Humanities, Arts and Social Sciences",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-music-education-secondary-2539
Music / Mathematics,"Faculty of Humanities, Arts and Social Sciences + Faculty of Science",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-music-mathematics-2548
Music / Science,"Faculty of Humanities, Arts and Social Sciences + Faculty of Science",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-music-science-2538
Music / Diploma in Languages,"Faculty of Humanities, Arts and Social Sciences",主校区,4,TRUE,交叉学科（单学位）,https://study.uq.edu.au/study-options/programs/bachelor-music-diploma-languages-2545
"Nursing / Midwifery","Faculty of Health, Medicine and Behavioural Sciences",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-nursing-midwifery-2290
Nutrition Sciences / Master of Dietetics Studies,"Faculty of Health, Medicine and Behavioural Sciences",主校区,4,TRUE,本硕连读,https://study.uq.edu.au/study-options/programs/bachelor-nutrition-sciences-master-dietetics-studies-2515
Occupational Therapy (Honours),"Faculty of Health, Medicine and Behavioural Sciences",主校区,4,TRUE,单学位,https://study.uq.edu.au/study-options/programs/bachelor-occupational-therapy-honours-2368
Pharmacy (Honours),"Faculty of Health, Medicine and Behavioural Sciences",Dutton Park,4,TRUE,单学位,https://study.uq.edu.au/study-options/programs/bachelor-pharmacy-honours-2373
Physiotherapy (Honours),"Faculty of Health, Medicine and Behavioural Sciences",主校区,4,TRUE,单学位,https://study.uq.edu.au/study-options/programs/bachelor-physiotherapy-honours-2369
"Politics, Philosophy and Economics (Honours)","Faculty of Humanities, Arts and Social Sciences + Faculty of Business, Economics and Law",主校区,4,TRUE,交叉学科（单学位）,https://study.uq.edu.au/study-options/programs/bachelor-politics-philosophy-and-economics-honours-2415
Psychological Science (Honours),"Faculty of Health, Medicine and Behavioural Sciences",主校区,4,TRUE,单学位,https://study.uq.edu.au/study-options/programs/bachelor-psychological-science-honours-2379
Science / Arts,"Faculty of Science + Faculty of Humanities, Arts and Social Sciences",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-science-arts-2479
Science / Education (Secondary),"Faculty of Science + Faculty of Humanities, Arts and Social Sciences",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-science-education-secondary-2032
Science / Journalism,"Faculty of Science + Faculty of Humanities, Arts and Social Sciences",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-science-journalism-2481
Social Work,"Faculty of Health, Medicine and Behavioural Sciences",主校区,4,TRUE,单学位,https://study.uq.edu.au/study-options/programs/bachelor-social-work-2540
"Social Work (Honours)","Faculty of Health, Medicine and Behavioural Sciences",主校区,4,TRUE,单学位,https://study.uq.edu.au/study-options/programs/bachelor-social-work-honours-2382
Speech Pathology (Honours),"Faculty of Health, Medicine and Behavioural Sciences",主校区,4,TRUE,单学位,https://study.uq.edu.au/study-options/programs/bachelor-speech-pathology-honours-2370
Urban Planning,"Faculty of Engineering, Architecture and Information Technology",主校区,4,TRUE,单学位,https://study.uq.edu.au/study-options/programs/bachelor-urban-planning-2552
Urban Planning (Honours),"Faculty of Engineering, Architecture and Information Technology",主校区,4,TRUE,单学位,https://study.uq.edu.au/study-options/programs/bachelor-urban-planning-honours-2553
Arts / Laws (Honours),"Faculty of Humanities, Arts and Social Sciences + Faculty of Business, Economics and Law",主校区,5,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-arts-laws-honours-2142
Business Management / Laws (Honours),"Faculty of Business, Economics and Law",主校区,5,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-business-management-laws-honours-2334
Commerce / Laws (Honours),"Faculty of Business, Economics and Law",主校区,5,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-commerce-laws-honours-2465
Computer Science / Laws (Honours),"Faculty of Engineering, Architecture and Information Technology + Faculty of Business, Economics and Law",主校区,5,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-computer-science-laws-honours-2568
Dental Science (Honours),"Faculty of Health, Medicine and Behavioural Sciences",主校区+Herston,5,TRUE,单学位,https://study.uq.edu.au/study-options/programs/bachelor-dental-science-honours-2367
Economics / Laws (Honours),"Faculty of Business, Economics and Law",主校区,5,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-economics-laws-honours-2469
"Engineering (Honours) / Biotechnology","Faculty of Engineering, Architecture and Information Technology + Faculty of Science",主校区,5,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-engineering-honours-biotechnology-2486
Engineering (Honours) / Diploma in Languages,"Faculty of Engineering, Architecture and Information Technology + Faculty of Humanities, Arts and Social Sciences",主校区,5,TRUE,交叉学科（单学位）,https://study.uq.edu.au/study-options/programs/bachelor-engineering-honours-diploma-languages-2544
Engineering (Honours) / Mathematics,"Faculty of Engineering, Architecture and Information Technology + Faculty of Science",主校区,5,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-engineering-honours-mathematics-2492
Engineering (Honours) / Science,"Faculty of Engineering, Architecture and Information Technology + Faculty of Science",主校区,5,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-engineering-honours-science-2493
